date_start,campaign_id,ad_set_id,ad_id,spend,impressions,clicks,reach,inline_link_clicks,actions,action_values
2026-11-15,MC003,AS004,AD006,983.3,71554,1150,56602,906,"[{""action_type"": ""purchase"", ""value"": ""21""}]","[{""action_type"": ""purchase"", ""value"": ""3099.64""}]"
2026-11-15,MC003,AS004,AD007,1035.62,74201,1592,56000,1130,"[{""action_type"": ""purchase"", ""value"": ""27""}]","[{""action_type"": ""purchase"", ""value"": ""2350.13""}]"
2026-11-15,MC003,AS005,AD008,767.36,56008,1389,41240,1148,"[{""action_type"": ""purchase"", ""value"": ""20""}]","[{""action_type"": ""purchase"", ""value"": ""2720.92""}]"
2026-11-15,MC004,AS006,AD009,368.59,38442,706,28853,560,"[{""action_type"": ""purchase"", ""value"": ""14""}]","[{""action_type"": ""purchase"", ""value"": ""1491.09""}]"
2026-11-15,MC004,AS006,AD010,385.22,29873,517,22525,422,"[{""action_type"": ""purchase"", ""value"": ""9""}]","[{""action_type"": ""purchase"", ""value"": ""815.13""}]"
2026-11-15,MC004,AS007,AD011,406.79,32110,862,24340,697,"[{""action_type"": ""purchase"", ""value"": ""24""}]","[{""action_type"": ""purchase"", ""value"": ""2850.78""}]"
2026-11-15,MC005,AS008,AD012,3700.08,265659,7302,213535,5299,"[{""action_type"": ""purchase"", ""value"": ""126""}]","[{""action_type"": ""purchase"", ""value"": ""14539.87""}]"
2026-11-15,MC005,AS008,AD013,3934.91,285724,7720,232748,5551,"[{""action_type"": ""purchase"", ""value"": ""182""}]","[{""action_type"": ""purchase"", ""value"": ""24577.54""}]"
2026-11-15,MC005,AS008,AD014,3677.58,304781,6447,267307,4387,"[{""action_type"": ""purchase"", ""value"": ""93""}]","[{""action_type"": ""purchase"", ""value"": ""8413.44""}]"
2026-11-15,MC005,AS009,AD015,3252.32,221922,5050,177346,4223,"[{""action_type"": ""purchase"", ""value"": ""104""}]","[{""action_type"": ""purchase"", ""value"": ""12284.31""}]"
2026-11-16,MC001,AS001,AD001,698.98,131492,684,113399,512,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""337.54""}]"
2026-11-16,MC001,AS001,AD002,613.56,100517,948,79753,738,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""574.05""}]"
2026-11-16,MC003,AS004,AD006,812.95,54506,1468,40335,1184,"[{""action_type"": ""purchase"", ""value"": ""42""}]","[{""action_type"": ""purchase"", ""value"": ""5920.04""}]"
2026-11-16,MC003,AS004,AD007,918.26,63629,1381,48374,934,"[{""action_type"": ""purchase"", ""value"": ""18""}]","[{""action_type"": ""purchase"", ""value"": ""2270.85""}]"
2026-11-16,MC003,AS005,AD008,775.14,52624,1041,42948,701,"[{""action_type"": ""purchase"", ""value"": ""17""}]","[{""action_type"": ""purchase"", ""value"": ""1705.89""}]"
2026-11-16,MC004,AS006,AD009,345.54,27258,606,19762,417,"[{""action_type"": ""purchase"", ""value"": ""9""}]","[{""action_type"": ""purchase"", ""value"": ""976.63""}]"
2026-11-16,MC004,AS006,AD010,354.66,23077,498,18031,399,"[{""action_type"": ""purchase"", ""value"": ""11""}]","[{""action_type"": ""purchase"", ""value"": ""1001.88""}]"
2026-11-16,MC004,AS007,AD011,359.37,21520,556,15662,390,"[{""action_type"": ""purchase"", ""value"": ""7""}]","[{""action_type"": ""purchase"", ""value"": ""796.73""}]"
2026-11-16,MC005,AS008,AD012,4157.47,254647,4404,213163,3225,"[{""action_type"": ""purchase"", ""value"": ""80""}]","[{""action_type"": ""purchase"", ""value"": ""8149.27""}]"
2026-11-16,MC005,AS008,AD013,4255.14,309570,6392,262155,4685,"[{""action_type"": ""purchase"", ""value"": ""114""}]","[{""action_type"": ""purchase"", ""value"": ""18192.7""}]"
2026-11-16,MC005,AS008,AD014,3523.16,234573,5798,191733,3821,"[{""action_type"": ""purchase"", ""value"": ""101""}]","[{""action_type"": ""purchase"", ""value"": ""10875.52""}]"
2026-11-16,MC005,AS009,AD015,3237.69,259029,6101,221032,4669,"[{""action_type"": ""purchase"", ""value"": ""141""}]","[{""action_type"": ""purchase"", ""value"": ""12230.79""}]"
2026-11-17,MC001,AS001,AD001,792.48,134808,1006,118072,710,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""490.47""}]"
2026-11-17,MC001,AS001,AD002,624.22,102338,1005,86202,670,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""259.63""}]"
2026-11-17,MC003,AS004,AD006,854.67,58489,1213,42427,853,"[{""action_type"": ""purchase"", ""value"": ""23""}]","[{""action_type"": ""purchase"", ""value"": ""2574.89""}]"
2026-11-17,MC003,AS004,AD007,908.41,51757,1347,43503,1007,"[{""action_type"": ""purchase"", ""value"": ""25""}]","[{""action_type"": ""purchase"", ""value"": ""3847.27""}]"
2026-11-17,MC003,AS005,AD008,894.33,75344,1901,58189,1501,"[{""action_type"": ""purchase"", ""value"": ""31""}]","[{""action_type"": ""purchase"", ""value"": ""4172.84""}]"
2026-11-17,MC004,AS006,AD009,381.96,24282,479,17758,348,"[{""action_type"": ""purchase"", ""value"": ""7""}]","[{""action_type"": ""purchase"", ""value"": ""1103.75""}]"
2026-11-17,MC004,AS006,AD010,317.26,20209,439,14734,357,"[{""action_type"": ""purchase"", ""value"": ""9""}]","[{""action_type"": ""purchase"", ""value"": ""782.73""}]"
2026-11-17,MC004,AS007,AD011,381.51,31578,757,24565,560,"[{""action_type"": ""purchase"", ""value"": ""14""}]","[{""action_type"": ""purchase"", ""value"": ""1801.34""}]"
2026-11-17,MC005,AS008,AD012,3204.62,236963,6389,187846,4458,"[{""action_type"": ""purchase"", ""value"": ""106""}]","[{""action_type"": ""purchase"", ""value"": ""11786.13""}]"
2026-11-17,MC005,AS008,AD013,3126.65,267410,5061,202792,4293,"[{""action_type"": ""purchase"", ""value"": ""96""}]","[{""action_type"": ""purchase"", ""value"": ""10866.57""}]"
2026-11-17,MC005,AS008,AD014,3625.49,296278,5549,247214,3821,"[{""action_type"": ""purchase"", ""value"": ""99""}]","[{""action_type"": ""purchase"", ""value"": ""15657.12""}]"
2026-11-17,MC005,AS009,AD015,3521.7,226225,5358,197107,4406,"[{""action_type"": ""purchase"", ""value"": ""141""}]","[{""action_type"": ""purchase"", ""value"": ""18929.8""}]"
2026-11-18,MC001,AS001,AD001,713.41,111658,842,81469,593,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""300.26""}]"
2026-11-18,MC001,AS001,AD002,677.93,102681,933,82018,766,"[{""action_type"": ""purchase"", ""value"": ""5""}]","[{""action_type"": ""purchase"", ""value"": ""755.36""}]"
2026-11-18,MC003,AS004,AD006,848.15,55457,1240,47639,872,"[{""action_type"": ""purchase"", ""value"": ""23""}]","[{""action_type"": ""purchase"", ""value"": ""2903.09""}]"
2026-11-18,MC003,AS004,AD007,906.36,56738,741,44038,544,"[{""action_type"": ""purchase"", ""value"": ""10""}]","[{""action_type"": ""purchase"", ""value"": ""993.91""}]"
2026-11-18,MC003,AS005,AD008,904.69,59535,1338,45806,1104,"[{""action_type"": ""purchase"", ""value"": ""10""}]","[{""action_type"": ""purchase"", ""value"": ""1124.02""}]"
2026-11-18,MC004,AS006,AD009,339.29,21815,601,16962,462,"[{""action_type"": ""purchase"", ""value"": ""11""}]","[{""action_type"": ""purchase"", ""value"": ""1554.56""}]"
2026-11-18,MC004,AS006,AD010,345.8,23826,510,18122,364,"[{""action_type"": ""purchase"", ""value"": ""7""}]","[{""action_type"": ""purchase"", ""value"": ""617.36""}]"
2026-11-18,MC004,AS007,AD011,400.18,26400,559,21708,452,"[{""action_type"": ""purchase"", ""value"": ""12""}]","[{""action_type"": ""purchase"", ""value"": ""1814.71""}]"
2026-11-18,MC005,AS008,AD012,3726.6,368046,7223,280896,5550,"[{""action_type"": ""purchase"", ""value"": ""149""}]","[{""action_type"": ""purchase"", ""value"": ""17822.6""}]"
2026-11-18,MC005,AS008,AD013,3522.4,273933,6838,237287,5346,"[{""action_type"": ""purchase"", ""value"": ""151""}]","[{""action_type"": ""purchase"", ""value"": ""20660.24""}]"
2026-11-18,MC005,AS008,AD014,3587.48,255079,4901,208122,3470,"[{""action_type"": ""purchase"", ""value"": ""101""}]","[{""action_type"": ""purchase"", ""value"": ""15076.88""}]"
2026-11-18,MC005,AS009,AD015,3171.93,205277,4614,155945,3510,"[{""action_type"": ""purchase"", ""value"": ""98""}]","[{""action_type"": ""purchase"", ""value"": ""13656.61""}]"
2026-11-19,MC001,AS001,AD001,738.01,131465,1013,105010,713,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""379.54""}]"
2026-11-19,MC001,AS001,AD002,752.11,147536,1150,107849,929,"[{""action_type"": ""purchase"", ""value"": ""5""}]","[{""action_type"": ""purchase"", ""value"": ""519.79""}]"
2026-11-19,MC003,AS004,AD006,894.09,54138,1222,41360,989,"[{""action_type"": ""purchase"", ""value"": ""29""}]","[{""action_type"": ""purchase"", ""value"": ""4383.17""}]"
2026-11-19,MC003,AS004,AD007,866.5,57024,1032,44128,865,"[{""action_type"": ""purchase"", ""value"": ""13""}]","[{""action_type"": ""purchase"", ""value"": ""1360.64""}]"
2026-11-19,MC003,AS005,AD008,1056.18,63615,1735,46122,1264,"[{""action_type"": ""purchase"", ""value"": ""41""}]","[{""action_type"": ""purchase"", ""value"": ""4901.94""}]"
2026-11-19,MC004,AS006,AD009,367.03,22242,608,18416,465,"[{""action_type"": ""purchase"", ""value"": ""8""}]","[{""action_type"": ""purchase"", ""value"": ""1170.93""}]"
2026-11-19,MC004,AS006,AD010,322.79,19282,486,14333,317,"[{""action_type"": ""purchase"", ""value"": ""6""}]","[{""action_type"": ""purchase"", ""value"": ""659.3""}]"
2026-11-19,MC004,AS007,AD011,341.83,28106,665,24213,473,"[{""action_type"": ""purchase"", ""value"": ""10""}]","[{""action_type"": ""purchase"", ""value"": ""1510.94""}]"
2026-11-19,MC005,AS008,AD012,3948.5,292449,7793,233840,6192,"[{""action_type"": ""purchase"", ""value"": ""183""}]","[{""action_type"": ""purchase"", ""value"": ""20151.36""}]"
2026-11-19,MC005,AS008,AD013,3121.59,214060,5745,161005,3856,"[{""action_type"": ""purchase"", ""value"": ""74""}]","[{""action_type"": ""purchase"", ""value"": ""10249.34""}]"
2026-11-19,MC005,AS008,AD014,3545.73,265925,5575,196940,3818,"[{""action_type"": ""purchase"", ""value"": ""129""}]","[{""action_type"": ""purchase"", ""value"": ""16970.86""}]"
2026-11-19,MC005,AS009,AD015,3851.9,345423,8502,284485,5910,"[{""action_type"": ""purchase"", ""value"": ""168""}]","[{""action_type"": ""purchase"", ""value"": ""15111.32""}]"
2026-11-20,MC001,AS001,AD001,751.09,114566,1026,94200,726,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""472.87""}]"
2026-11-20,MC001,AS001,AD002,760.41,123267,681,104776,482,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""236.33""}]"
2026-11-20,MC003,AS004,AD006,946.69,82178,1426,63045,1067,"[{""action_type"": ""purchase"", ""value"": ""23""}]","[{""action_type"": ""purchase"", ""value"": ""2184.16""}]"
2026-11-20,MC003,AS004,AD007,874.59,52668,1222,43919,821,"[{""action_type"": ""purchase"", ""value"": ""17""}]","[{""action_type"": ""purchase"", ""value"": ""2268.36""}]"
2026-11-20,MC003,AS005,AD008,904.2,66761,1474,57268,1239,"[{""action_type"": ""purchase"", ""value"": ""29""}]","[{""action_type"": ""purchase"", ""value"": ""2939.11""}]"
2026-11-20,MC004,AS006,AD009,383.17,28991,679,22009,493,"[{""action_type"": ""purchase"", ""value"": ""13""}]","[{""action_type"": ""purchase"", ""value"": ""1315.69""}]"
2026-11-20,MC004,AS006,AD010,392.17,27512,593,21932,460,"[{""action_type"": ""purchase"", ""value"": ""13""}]","[{""action_type"": ""purchase"", ""value"": ""1710.02""}]"
2026-11-20,MC004,AS007,AD011,374.47,25846,633,19440,420,"[{""action_type"": ""purchase"", ""value"": ""12""}]","[{""action_type"": ""purchase"", ""value"": ""1249.82""}]"
2026-11-20,MC005,AS008,AD012,3864.77,253773,5413,205136,3779,"[{""action_type"": ""purchase"", ""value"": ""104""}]","[{""action_type"": ""purchase"", ""value"": ""13823.18""}]"
2026-11-20,MC005,AS008,AD013,3548.54,193320,4143,159101,3076,"[{""action_type"": ""purchase"", ""value"": ""87""}]","[{""action_type"": ""purchase"", ""value"": ""10618.29""}]"
2026-11-20,MC005,AS008,AD014,3762.85,224032,4053,180321,3048,"[{""action_type"": ""purchase"", ""value"": ""87""}]","[{""action_type"": ""purchase"", ""value"": ""11815.38""}]"
2026-11-20,MC005,AS009,AD015,3508.81,239465,5076,187859,4216,"[{""action_type"": ""purchase"", ""value"": ""119""}]","[{""action_type"": ""purchase"", ""value"": ""12784.6""}]"
2026-11-21,MC001,AS001,AD001,629.13,108120,783,82451,649,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""472.25""}]"
2026-11-21,MC001,AS001,AD002,763.54,111171,1143,94408,806,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""533.81""}]"
2026-11-21,MC004,AS006,AD009,377.4,24442,491,20250,387,"[{""action_type"": ""purchase"", ""value"": ""8""}]","[{""action_type"": ""purchase"", ""value"": ""1006.01""}]"
2026-11-21,MC004,AS006,AD010,381.24,24084,587,18316,475,"[{""action_type"": ""purchase"", ""value"": ""10""}]","[{""action_type"": ""purchase"", ""value"": ""1430.22""}]"
2026-11-21,MC004,AS007,AD011,367.06,25213,478,20126,329,"[{""action_type"": ""purchase"", ""value"": ""7""}]","[{""action_type"": ""purchase"", ""value"": ""926.38""}]"
2026-11-21,MC005,AS008,AD012,3409.84,252372,4593,187790,3460,"[{""action_type"": ""purchase"", ""value"": ""110""}]","[{""action_type"": ""purchase"", ""value"": ""17487.03""}]"
2026-11-21,MC005,AS008,AD013,3798.67,251793,5938,199489,4877,"[{""action_type"": ""purchase"", ""value"": ""113""}]","[{""action_type"": ""purchase"", ""value"": ""17960.59""}]"
2026-11-21,MC005,AS008,AD014,3166.19,222614,4932,179981,3571,"[{""action_type"": ""purchase"", ""value"": ""68""}]","[{""action_type"": ""purchase"", ""value"": ""8908.7""}]"
2026-11-21,MC005,AS009,AD015,3628.96,277315,7878,225356,5496,"[{""action_type"": ""purchase"", ""value"": ""166""}]","[{""action_type"": ""purchase"", ""value"": ""21727.71""}]"
2026-11-22,MC001,AS001,AD001,615.52,77345,664,65322,446,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""211.62""}]"
2026-11-22,MC001,AS001,AD002,676.03,105185,852,81858,609,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""170.5""}]"
2026-11-22,MC004,AS006,AD009,325.15,20745,534,18004,402,"[{""action_type"": ""purchase"", ""value"": ""11""}]","[{""action_type"": ""purchase"", ""value"": ""1686.67""}]"
2026-11-22,MC004,AS006,AD010,370.56,30710,574,24747,429,"[{""action_type"": ""purchase"", ""value"": ""14""}]","[{""action_type"": ""purchase"", ""value"": ""1400.66""}]"
2026-11-22,MC004,AS007,AD011,360.55,28815,559,24406,386,"[{""action_type"": ""purchase"", ""value"": ""7""}]","[{""action_type"": ""purchase"", ""value"": ""1042.4""}]"
2026-11-22,MC005,AS008,AD012,3997.2,333263,6755,247583,5045,"[{""action_type"": ""purchase"", ""value"": ""118""}]","[{""action_type"": ""purchase"", ""value"": ""12646.26""}]"
2026-11-22,MC005,AS008,AD013,3608.42,237959,4461,198879,2901,"[{""action_type"": ""purchase"", ""value"": ""101""}]","[{""action_type"": ""purchase"", ""value"": ""10464.44""}]"
2026-11-22,MC005,AS008,AD014,3316.68,235779,4688,182344,3197,"[{""action_type"": ""purchase"", ""value"": ""92""}]","[{""action_type"": ""purchase"", ""value"": ""14279.08""}]"
2026-11-22,MC005,AS009,AD015,3572.8,244478,7288,194164,5513,"[{""action_type"": ""purchase"", ""value"": ""173""}]","[{""action_type"": ""purchase"", ""value"": ""24652.01""}]"
2026-11-23,MC001,AS001,AD001,914.97,122633,1049,104918,848,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""303.85""}]"
2026-11-23,MC001,AS001,AD002,741.02,101835,705,82424,586,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""226.9""}]"
2026-11-23,MC004,AS006,AD009,395.04,27869,697,20668,579,"[{""action_type"": ""purchase"", ""value"": ""14""}]","[{""action_type"": ""purchase"", ""value"": ""1482.7""}]"
2026-11-23,MC004,AS006,AD010,356.91,26611,459,19654,381,"[{""action_type"": ""purchase"", ""value"": ""10""}]","[{""action_type"": ""purchase"", ""value"": ""939.51""}]"
2026-11-23,MC004,AS007,AD011,329.37,22742,442,16548,310,"[{""action_type"": ""purchase"", ""value"": ""4""}]","[{""action_type"": ""purchase"", ""value"": ""476.75""}]"
2026-11-23,MC005,AS008,AD012,3785.94,197230,3616,143551,2666,"[{""action_type"": ""purchase"", ""value"": ""54""}]","[{""action_type"": ""purchase"", ""value"": ""7164.31""}]"
2026-11-23,MC005,AS008,AD013,3400.64,239287,3392,190760,2874,"[{""action_type"": ""purchase"", ""value"": ""57""}]","[{""action_type"": ""purchase"", ""value"": ""6196.34""}]"
2026-11-23,MC005,AS008,AD014,3729.63,271133,5258,227522,3897,"[{""action_type"": ""purchase"", ""value"": ""140""}]","[{""action_type"": ""purchase"", ""value"": ""20176.69""}]"
2026-11-23,MC005,AS009,AD015,3705.38,219879,5945,163791,4358,"[{""action_type"": ""purchase"", ""value"": ""141""}]","[{""action_type"": ""purchase"", ""value"": ""16231.39""}]"
2026-11-24,MC001,AS001,AD001,836.78,129454,1095,107051,772,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""447.41""}]"
2026-11-24,MC001,AS001,AD002,771.49,121702,946,88396,731,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""274.6""}]"
2026-11-24,MC004,AS006,AD009,360.18,27609,544,20339,391,"[{""action_type"": ""purchase"", ""value"": ""7""}]","[{""action_type"": ""purchase"", ""value"": ""720.68""}]"
2026-11-24,MC004,AS006,AD010,293.79,18154,451,13513,356,"[{""action_type"": ""purchase"", ""value"": ""6""}]","[{""action_type"": ""purchase"", ""value"": ""719.15""}]"
2026-11-24,MC004,AS007,AD011,402.56,26577,738,20891,553,"[{""action_type"": ""purchase"", ""value"": ""9""}]","[{""action_type"": ""purchase"", ""value"": ""1164.86""}]"
2026-11-24,MC005,AS008,AD012,3065.44,237687,5361,185450,4486,"[{""action_type"": ""purchase"", ""value"": ""102""}]","[{""action_type"": ""purchase"", ""value"": ""15853.84""}]"
2026-11-24,MC005,AS008,AD013,3518.32,203174,4412,169243,3596,"[{""action_type"": ""purchase"", ""value"": ""83""}]","[{""action_type"": ""purchase"", ""value"": ""10896.89""}]"
2026-11-24,MC005,AS008,AD014,3951.17,300813,7826,263591,5510,"[{""action_type"": ""purchase"", ""value"": ""140""}]","[{""action_type"": ""purchase"", ""value"": ""14035.02""}]"
2026-11-24,MC005,AS009,AD015,2814.87,200195,2934,159191,2132,"[{""action_type"": ""purchase"", ""value"": ""65""}]","[{""action_type"": ""purchase"", ""value"": ""6197.26""}]"
2026-11-25,MC001,AS001,AD001,683.58,101204,733,73655,480,"[{""action_type"": ""purchase"", ""value"": ""3""}]","[{""action_type"": ""purchase"", ""value"": ""352.42""}]"
2026-11-25,MC001,AS001,AD002,625.99,92773,568,79179,426,"[{""action_type"": ""purchase"", ""value"": ""2""}]","[{""action_type"": ""purchase"", ""value"": ""261.86""}]"
2026-11-25,MC004,AS006,AD009,377.01,24136,582,19335,464,"[{""action_type"": ""purchase"", ""value"": ""8""}]","[{""action_type"": ""purchase"", ""value"": ""1276.64""}]"
2026-11-25,MC004,AS006,AD010,375.18,24972,576,18773,411,"[{""action_type"": ""purchase"", ""value"": ""10""}]","[{""action_type"": ""purchase"", ""value"": ""1263.44""}]"
2026-11-25,MC004,AS007,AD011,356.93,30643,552,26042,412,"[{""action_type"": ""purchase"", ""value"": ""8""}]","[{""action_type"": ""purchase"", ""value"": ""991.52""}]"
2026-11-25,MC005,AS008,AD012,3203.04,222549,4100,184678,3133,"[{""action_type"": ""purchase"", ""value"": ""78""}]","[{""action_type"": ""purchase"", ""value"": ""10625.62""}]"
