id,sku,cost,tracked,country_code_of_origin,created_at,updated_at
3002976,FS-0515-10-GRA,74.33,True,IN,2024-01-20T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002977,FS-0515-11-NAV,75.37,True,CN,2024-01-20T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002978,FS-0515-11-GRA,44.54,True,VN,2024-01-20T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002979,FS-0515-12-NAV,60.97,True,VN,2024-01-20T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002980,FS-0515-12-GRA,56.81,True,BD,2024-01-20T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002981,FS-0516-7-GRA,66.54,True,IN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002982,FS-0516-7-BLA,71.11,True,PT,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002983,FS-0516-7-NAV,66.81,True,BD,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002984,FS-0516-8-GRA,51.65,True,PT,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002985,FS-0516-8-BLA,70.71,True,PT,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002986,FS-0516-8-NAV,80.16,True,VN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002987,FS-0516-9-GRA,87.65,True,IN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002988,FS-0516-9-BLA,77.89,True,BD,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002989,FS-0516-9-NAV,77.99,True,IN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002990,FS-0517-7-TAN,59.8,True,IN,2022-09-11T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002991,FS-0517-8-TAN,88.95,True,BD,2022-09-11T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002992,FS-0517-9-TAN,60.32,True,IN,2022-09-11T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002993,FS-0518-7-GRA,82.1,True,BD,2022-11-19T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002994,FS-0518-7-NAV,63.52,True,CN,2022-11-19T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002995,FS-0518-7-WHI,77.56,True,BD,2022-11-19T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002996,FS-0518-8-GRA,71.63,True,BD,2022-11-19T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002997,FS-0518-8-NAV,87.14,True,CN,2022-11-19T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002998,FS-0518-8-WHI,50.19,True,IN,2022-11-19T00:00:00+00:00,2026-12-31T23:59:00+00:00
3002999,FS-0518-9-GRA,73.82,True,BD,2022-11-19T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003000,FS-0518-9-NAV,88.96,True,VN,2022-11-19T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003001,FS-0518-9-WHI,71.75,True,PT,2022-11-19T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003002,FS-0518-10-GRA,62.1,True,CN,2022-11-19T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003003,FS-0518-10-NAV,92.6,True,IN,2022-11-19T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003004,FS-0518-10-WHI,58.79,True,CN,2022-11-19T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003005,FS-0519-7-GRA,42.18,True,IN,2024-09-20T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003006,FS-0519-8-GRA,48.73,True,IN,2024-09-20T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003007,FS-0520-7-NAV,77.19,True,VN,2024-01-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003008,FS-0520-8-NAV,65.94,True,PT,2024-01-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003009,FS-0520-9-NAV,52.13,True,BD,2024-01-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003010,FS-0520-10-NAV,87.11,True,BD,2024-01-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003011,FS-0520-11-NAV,49.48,True,PT,2024-01-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003012,FS-0521-7-BLA,53.57,True,BD,2023-11-27T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003013,FS-0521-7-GRA,57.79,True,IN,2023-11-27T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003014,FS-0521-8-BLA,62.48,True,BD,2023-11-27T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003015,FS-0521-8-GRA,68.67,True,BD,2023-11-27T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003016,FS-0521-9-BLA,76.18,True,IN,2023-11-27T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003017,FS-0521-9-GRA,76.32,True,IN,2023-11-27T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003018,FS-0521-10-BLA,69.38,True,CN,2023-11-27T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003019,FS-0521-10-GRA,45.85,True,BD,2023-11-27T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003020,FS-0521-11-BLA,81.85,True,VN,2023-11-27T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003021,FS-0521-11-GRA,88.62,True,CN,2023-11-27T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003022,FS-0522-7-TAN,82.28,True,PT,2024-05-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003023,FS-0522-7-NAV,58.54,True,VN,2024-05-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003024,FS-0522-7-WHI,48.11,True,IN,2024-05-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003025,FS-0522-8-TAN,72.07,True,BD,2024-05-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003026,FS-0522-8-NAV,67.15,True,CN,2024-05-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003027,FS-0522-8-WHI,70.15,True,CN,2024-05-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003028,FS-0522-9-TAN,86.87,True,VN,2024-05-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003029,FS-0522-9-NAV,45.54,True,BD,2024-05-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003030,FS-0522-9-WHI,65.08,True,VN,2024-05-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003031,FS-0522-10-TAN,77.36,True,VN,2024-05-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003032,FS-0522-10-NAV,90.86,True,IN,2024-05-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003033,FS-0522-10-WHI,58.26,True,BD,2024-05-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003034,FS-0522-11-TAN,47.88,True,BD,2024-05-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003035,FS-0522-11-NAV,73.53,True,BD,2024-05-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003036,FS-0522-11-WHI,63.99,True,VN,2024-05-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003037,FS-0523-7-BLA,84.35,True,VN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003038,FS-0523-7-WHI,58.27,True,PT,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003039,FS-0523-8-BLA,53.52,True,CN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003040,FS-0523-8-WHI,43.84,True,VN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003041,FS-0523-9-BLA,56.04,True,PT,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003042,FS-0523-9-WHI,59.77,True,VN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003043,FS-0523-10-BLA,42.79,True,IN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003044,FS-0523-10-WHI,60.91,True,IN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003045,FS-0523-11-BLA,90.52,True,PT,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003046,FS-0523-11-WHI,68.87,True,BD,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003047,FS-0523-12-BLA,54.42,True,PT,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003048,FS-0523-12-WHI,86.02,True,IN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003049,FS-0524-7-BLA,79.8,True,IN,2024-02-14T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003050,FS-0524-7-GRA,44.92,True,CN,2024-02-14T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003051,FS-0524-8-BLA,52.12,True,IN,2024-02-14T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003052,FS-0524-8-GRA,74.06,True,IN,2024-02-14T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003053,FS-0524-9-BLA,79.49,True,VN,2024-02-14T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003054,FS-0524-9-GRA,42.28,True,CN,2024-02-14T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003055,FS-0524-10-BLA,74.35,True,CN,2024-02-14T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003056,FS-0524-10-GRA,80.86,True,IN,2024-02-14T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003057,FS-0524-11-BLA,90.48,True,BD,2024-02-14T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003058,FS-0524-11-GRA,51.75,True,PT,2024-02-14T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003059,FS-0524-12-BLA,88.73,True,PT,2024-02-14T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003060,FS-0524-12-GRA,61.21,True,IN,2024-02-14T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003061,FS-0524-13-BLA,50.9,True,CN,2024-02-14T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003062,FS-0524-13-GRA,51.63,True,VN,2024-02-14T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003063,FS-0525-7-NAV,51.53,True,BD,2022-10-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003064,FS-0525-8-NAV,71.11,True,CN,2022-10-23T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003065,FS-0526-7-GRA,70.12,True,VN,2024-06-17T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003066,FS-0527-7-BLA,60.3,True,CN,2024-07-03T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003067,FS-0528-7-NAV,62.16,True,PT,2023-12-07T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003068,FS-0528-7-BLA,50.76,True,BD,2023-12-07T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003069,FS-0528-8-NAV,45.32,True,VN,2023-12-07T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003070,FS-0528-8-BLA,67.96,True,CN,2023-12-07T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003071,FS-0528-9-NAV,63.13,True,IN,2023-12-07T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003072,FS-0528-9-BLA,55.13,True,VN,2023-12-07T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003073,FS-0528-10-NAV,64.21,True,BD,2023-12-07T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003074,FS-0528-10-BLA,82.06,True,BD,2023-12-07T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003075,FS-0528-11-NAV,57.57,True,VN,2023-12-07T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003076,FS-0528-11-BLA,49.97,True,IN,2023-12-07T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003077,FS-0529-7-GRA,66.63,True,PT,2023-04-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003078,FS-0529-7-NAV,56.08,True,BD,2023-04-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003079,FS-0529-8-GRA,88.72,True,CN,2023-04-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003080,FS-0529-8-NAV,67.59,True,IN,2023-04-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003081,FS-0529-9-GRA,52.44,True,BD,2023-04-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003082,FS-0529-9-NAV,51.42,True,BD,2023-04-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003083,FS-0530-7-TAN,92.52,True,VN,2024-05-09T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003084,FS-0530-7-NAV,59.5,True,PT,2024-05-09T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003085,FS-0530-8-TAN,43.16,True,VN,2024-05-09T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003086,FS-0530-8-NAV,72.66,True,VN,2024-05-09T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003087,FS-0530-9-TAN,76.22,True,BD,2024-05-09T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003088,FS-0530-9-NAV,84.07,True,CN,2024-05-09T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003089,FS-0530-10-TAN,58.91,True,IN,2024-05-09T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003090,FS-0530-10-NAV,47.44,True,PT,2024-05-09T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003091,FS-0530-11-TAN,66.65,True,BD,2024-05-09T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003092,FS-0530-11-NAV,72.73,True,IN,2024-05-09T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003093,FS-0530-12-TAN,48.41,True,CN,2024-05-09T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003094,FS-0530-12-NAV,88.79,True,BD,2024-05-09T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003095,FS-0530-13-TAN,67.09,True,BD,2024-05-09T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003096,FS-0530-13-NAV,62.42,True,VN,2024-05-09T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003097,FS-0531-7-NAV,46.54,True,PT,2024-08-02T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003098,FS-0531-8-NAV,92.98,True,VN,2024-08-02T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003099,FS-0531-9-NAV,77.25,True,CN,2024-08-02T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003100,FS-0532-7-BLA,71.08,True,VN,2023-06-11T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003101,FS-0532-7-GRA,65.26,True,VN,2023-06-11T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003102,FS-0532-8-BLA,56.19,True,VN,2023-06-11T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003103,FS-0532-8-GRA,65.27,True,BD,2023-06-11T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003104,FS-0532-9-BLA,69.63,True,VN,2023-06-11T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003105,FS-0532-9-GRA,65.61,True,IN,2023-06-11T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003106,FS-0532-10-BLA,51.29,True,IN,2023-06-11T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003107,FS-0532-10-GRA,84.25,True,IN,2023-06-11T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003108,FS-0532-11-BLA,43.56,True,PT,2023-06-11T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003109,FS-0532-11-GRA,52.28,True,IN,2023-06-11T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003110,FS-0533-7-NAV,87.08,True,VN,2024-02-10T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003111,FS-0533-8-NAV,65.02,True,VN,2024-02-10T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003112,FS-0533-9-NAV,82.15,True,CN,2024-02-10T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003113,FS-0533-10-NAV,70.72,True,VN,2024-02-10T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003114,FS-0534-7-GRA,71.41,True,CN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003115,FS-0534-8-GRA,79.25,True,VN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003116,FS-0534-9-GRA,63.37,True,CN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003117,FS-0534-10-GRA,66.61,True,PT,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003118,FS-0534-11-GRA,45.98,True,VN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003119,FS-0535-7-WHI,56.77,True,IN,2023-06-10T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003120,FS-0535-8-WHI,78.24,True,CN,2023-06-10T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003121,FS-0536-7-GRA,55.53,True,BD,2023-06-20T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003122,FS-0536-7-WHI,91.28,True,VN,2023-06-20T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003123,FS-0536-8-GRA,71.8,True,BD,2023-06-20T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003124,FS-0536-8-WHI,52.97,True,BD,2023-06-20T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003125,FS-0536-9-GRA,43.11,True,BD,2023-06-20T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003126,FS-0536-9-WHI,53.28,True,VN,2023-06-20T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003127,FS-0536-10-GRA,79.57,True,IN,2023-06-20T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003128,FS-0536-10-WHI,66.95,True,PT,2023-06-20T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003129,FS-0537-7-TAN,45.8,True,VN,2024-11-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003130,FS-0537-7-NAV,77.99,True,CN,2024-11-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003131,FS-0537-8-TAN,58.17,True,IN,2024-11-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003132,FS-0537-8-NAV,91.0,True,PT,2024-11-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003133,FS-0537-9-TAN,89.47,True,PT,2024-11-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003134,FS-0537-9-NAV,53.97,True,PT,2024-11-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003135,FS-0538-7-BLA,64.36,True,VN,2023-04-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003136,FS-0538-7-GRA,56.67,True,IN,2023-04-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003137,FS-0538-8-BLA,69.29,True,BD,2023-04-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003138,FS-0538-8-GRA,53.36,True,BD,2023-04-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003139,FS-0539-7-GRA,66.19,True,IN,2023-03-11T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003140,FS-0539-7-BLA,45.21,True,VN,2023-03-11T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003141,FS-0539-8-GRA,63.57,True,IN,2023-03-11T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003142,FS-0539-8-BLA,83.66,True,VN,2023-03-11T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003143,FS-0539-9-GRA,54.43,True,BD,2023-03-11T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003144,FS-0539-9-BLA,59.88,True,CN,2023-03-11T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003145,FS-0540-7-WHI,51.02,True,IN,2024-05-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003146,FS-0540-7-GRA,43.52,True,VN,2024-05-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003147,FS-0540-8-WHI,48.79,True,BD,2024-05-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003148,FS-0540-8-GRA,79.86,True,CN,2024-05-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003149,FS-0540-9-WHI,66.17,True,IN,2024-05-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003150,FS-0540-9-GRA,56.05,True,VN,2024-05-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003151,FS-0540-10-WHI,85.25,True,CN,2024-05-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003152,FS-0540-10-GRA,42.8,True,VN,2024-05-13T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003153,FS-0541-7-TAN,85.13,True,PT,2024-08-05T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003154,FS-0541-7-BLA,66.52,True,BD,2024-08-05T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003155,FS-0541-8-TAN,88.35,True,PT,2024-08-05T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003156,FS-0541-8-BLA,53.01,True,PT,2024-08-05T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003157,FS-0541-9-TAN,67.97,True,BD,2024-08-05T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003158,FS-0541-9-BLA,91.72,True,VN,2024-08-05T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003159,FS-0541-10-TAN,76.42,True,BD,2024-08-05T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003160,FS-0541-10-BLA,65.44,True,PT,2024-08-05T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003161,FS-0541-11-TAN,47.14,True,PT,2024-08-05T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003162,FS-0541-11-BLA,87.2,True,BD,2024-08-05T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003163,FS-0542-7-TAN,59.73,True,CN,2024-10-26T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003164,FS-0542-7-NAV,84.59,True,VN,2024-10-26T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003165,FS-0542-7-BLA,64.97,True,IN,2024-10-26T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003166,FS-0543-7-TAN,53.16,True,PT,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003167,FS-0543-7-GRA,72.89,True,IN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003168,FS-0543-8-TAN,70.73,True,IN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003169,FS-0543-8-GRA,54.85,True,IN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003170,FS-0543-9-TAN,89.71,True,CN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003171,FS-0543-9-GRA,84.94,True,CN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003172,FS-0543-10-TAN,73.86,True,PT,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003173,FS-0543-10-GRA,92.96,True,CN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003174,FS-0543-11-TAN,53.44,True,PT,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003175,FS-0543-11-GRA,57.55,True,IN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003176,FS-0544-7-NAV,44.95,True,CN,2022-06-01T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003177,FS-0545-7-NAV,81.42,True,CN,2023-07-09T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003178,FS-0545-7-BLA,78.09,True,CN,2023-07-09T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003179,FS-0545-7-TAN,72.81,True,BD,2023-07-09T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003180,FS-0545-8-NAV,72.76,True,IN,2023-07-09T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003181,FS-0545-8-BLA,60.32,True,PT,2023-07-09T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003182,FS-0545-8-TAN,81.59,True,PT,2023-07-09T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003183,FS-0545-9-NAV,73.83,True,VN,2023-07-09T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003184,FS-0545-9-BLA,81.77,True,CN,2023-07-09T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003185,FS-0545-9-TAN,46.38,True,BD,2023-07-09T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003186,FS-0546-7-TAN,71.33,True,CN,2023-07-24T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003187,FS-0546-7-NAV,77.38,True,IN,2023-07-24T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003188,FS-0546-7-BLA,78.58,True,CN,2023-07-24T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003189,FS-0546-8-TAN,43.86,True,IN,2023-07-24T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003190,FS-0546-8-NAV,59.82,True,VN,2023-07-24T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003191,FS-0546-8-BLA,62.88,True,IN,2023-07-24T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003192,FS-0546-9-TAN,94.34,True,IN,2023-07-24T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003193,FS-0546-9-NAV,78.72,True,PT,2023-07-24T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003194,FS-0546-9-BLA,52.43,True,PT,2023-07-24T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003195,FS-0546-10-TAN,45.77,True,PT,2023-07-24T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003196,FS-0546-10-NAV,85.57,True,PT,2023-07-24T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003197,FS-0546-10-BLA,58.09,True,CN,2023-07-24T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003198,FS-0547-7-NAV,67.7,True,BD,2024-07-19T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003199,FS-0547-7-TAN,55.2,True,PT,2024-07-19T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003200,FS-0547-7-GRA,50.99,True,CN,2024-07-19T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003201,FS-0547-8-NAV,71.61,True,PT,2024-07-19T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003202,FS-0547-8-TAN,64.1,True,VN,2024-07-19T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003203,FS-0547-8-GRA,70.03,True,BD,2024-07-19T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003204,FS-0547-9-NAV,89.5,True,CN,2024-07-19T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003205,FS-0547-9-TAN,76.21,True,IN,2024-07-19T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003206,FS-0547-9-GRA,91.61,True,IN,2024-07-19T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003207,FS-0547-10-NAV,75.72,True,PT,2024-07-19T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003208,FS-0547-10-TAN,49.21,True,VN,2024-07-19T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003209,FS-0547-10-GRA,44.15,True,IN,2024-07-19T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003210,FS-0548-7-NAV,76.4,True,PT,2022-12-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
3003211,FS-0548-7-GRA,42.96,True,IN,2022-12-25T00:00:00+00:00,2026-12-31T23:59:00+00:00
